,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Pred,Proba,Decile
1976,0,177,1,1,2.81,1,230.2,106,84.1,9.81,10.4,0,0.0004616798,1
1977,1,49,0,0,0.26,2,237.8,92,61.6,10.45,15.6,1,0.9798645,9
1978,1,106,0,0,0.0,3,204.0,84,49.0,8.43,13.3,1,0.981443,9
1979,0,60,1,0,0.0,1,221.1,106,53.0,8.93,7.4,0,0.0017429787,3
1980,0,43,1,0,0.0,4,177.2,93,43.0,7.13,12.7,1,0.78276205,8
1981,0,66,1,0,0.0,1,118.0,133,42.0,12.41,5.3,0,0.0009180252,2
1982,0,125,1,0,0.0,0,163.8,73,50.0,12.78,15.7,0,0.012995072,6
1983,0,114,1,1,2.54,3,141.3,96,69.4,11.52,9.4,0,0.0005198023,1
1984,1,112,1,0,0.0,3,272.5,119,66.0,11.31,16.4,1,0.99150825,9
1985,0,101,1,1,2.21,2,118.9,112,62.1,11.42,8.2,0,0.0028483667,4
1986,0,70,1,0,0.27,0,7.9,100,15.7,6.82,12.1,0,0.0002495195,0
1987,0,59,1,0,0.19,0,159.5,96,43.9,8.36,10.2,0,0.00046728706,1
1988,0,59,1,0,0.42,1,150.2,70,46.2,9.29,12.1,0,5.5896064e-05,0
1989,0,124,1,1,3.24,2,144.5,35,79.4,13.12,12.0,0,0.0038670995,5
1990,0,99,1,0,0.0,2,140.7,88,42.0,10.55,12.4,0,0.011757624,6
1991,0,150,1,0,0.0,1,169.2,123,48.0,10.84,12.6,0,0.0030620948,4
1992,0,81,1,0,0.28,2,220.8,77,53.8,7.43,7.6,0,0.00032083923,0
1993,0,86,1,0,0.35,0,216.3,96,63.5,13.32,4.5,0,0.022093259,7
1994,0,84,1,0,0.0,0,169.5,96,43.0,7.88,10.6,0,0.0029825836,4
1995,0,118,1,1,3.16,1,256.3,119,97.6,12.91,11.7,0,0.0021662042,3
1996,0,89,1,0,0.0,1,179.7,128,57.0,14.99,7.6,0,0.010921467,6
1997,0,93,1,0,0.0,3,266.0,120,57.0,6.51,13.1,0,0.0025317844,4
1998,0,85,1,0,0.0,2,96.7,97,33.0,9.69,9.7,0,0.002002972,3
1999,0,160,1,0,0.0,0,82.7,116,31.0,9.73,10.9,0,0.0014882399,3
2000,0,28,1,0,0.0,3,168.2,87,43.0,8.09,10.1,0,0.0015677059,3
2001,1,73,1,0,0.0,1,286.4,109,64.0,8.91,10.7,1,0.946254,9
2002,0,156,1,0,0.0,3,174.3,95,46.0,9.33,12.9,0,0.008632233,6
2003,0,33,0,0,0.0,1,190.6,100,47.0,8.09,13.0,0,0.0017147656,3
2004,0,77,1,0,0.21,4,175.5,86,50.1,10.26,17.8,0,0.02232809,7
2005,0,119,1,0,0.0,1,133.4,102,41.0,10.23,11.1,0,0.004962829,5
2006,0,91,1,1,1.78,3,204.6,96,64.8,6.8,6.6,0,0.009148738,6
2007,0,102,1,0,0.0,3,242.2,88,61.0,11.66,6.2,0,0.01919849,7
2008,0,86,1,1,3.21,3,253.1,112,93.1,10.51,11.9,0,0.002592456,4
2009,0,82,1,0,0.0,0,130.0,110,38.0,9.27,8.3,0,0.024930608,7
2010,0,89,1,0,0.0,0,105.9,151,35.0,9.48,12.7,0,0.003538276,4
2011,0,86,1,0,0.0,3,194.2,98,50.0,9.69,9.3,0,0.0072457246,6
2012,0,134,1,0,0.0,1,183.8,111,42.0,6.18,6.1,0,0.00033898978,0
2013,0,92,1,0,0.25,2,196.5,82,52.5,9.5,10.8,0,0.013034812,6
2014,0,87,1,0,0.0,3,184.5,81,46.0,8.6,13.7,0,0.0058810185,5
2015,0,64,1,0,0.0,0,261.9,113,58.0,7.41,13.8,0,0.0054272315,5
2016,0,80,1,0,0.23,3,202.4,118,59.3,13.01,9.2,0,0.005466586,5
2017,0,165,1,1,2.57,3,167.4,113,69.7,8.64,9.5,0,0.0009133322,2
2018,0,153,1,1,2.03,1,167.7,104,70.3,12.34,7.5,0,0.012728525,6
2019,0,41,1,1,3.0,1,191.7,109,79.0,9.65,11.1,0,0.0017970394,3
2020,0,108,1,0,0.0,2,240.2,78,61.0,11.52,5.2,0,0.0033587005,4
2021,0,104,1,1,3.0,1,189.1,112,78.0,8.91,11.1,0,0.0014789932,3
2022,0,115,1,0,0.0,1,127.7,67,38.0,9.15,10.6,0,0.043042272,8
2023,0,87,1,0,0.0,1,205.2,106,44.0,4.98,13.4,0,0.00015430732,0
2024,0,159,1,1,3.4,2,153.6,93,79.0,10.85,12.6,0,0.0026249478,4
2025,0,119,1,0,0.23,2,154.5,129,45.3,9.68,13.4,0,0.0006797648,1
2026,0,69,1,0,0.0,1,153.7,109,43.0,9.7,14.1,0,0.003103551,4
2027,0,87,0,1,2.92,1,171.2,138,74.2,9.29,10.8,0,0.0047754645,5
2028,1,93,1,0,0.29,1,328.1,106,71.9,7.59,8.7,1,0.8960489,8
2029,1,154,0,0,0.36,0,145.9,69,46.6,10.41,14.4,1,0.97758454,9
2030,0,57,1,1,3.19,1,201.2,76,90.9,14.01,11.8,0,0.003436642,4
2031,0,130,1,0,0.0,5,139.1,72,45.0,12.3,11.4,1,0.9613937,9
2032,0,151,1,0,0.0,2,118.9,128,44.0,13.92,13.2,0,0.0032668454,4
2033,1,162,1,0,0.33,2,217.6,87,64.3,13.95,10.4,1,0.95571166,9
2034,0,60,1,0,0.0,1,145.0,133,43.0,10.46,14.6,0,0.038382515,7
2035,0,81,1,0,0.0,3,203.5,89,60.0,14.48,8.7,0,0.0066734497,6
2036,0,132,1,0,0.0,3,240.1,115,57.0,9.02,8.0,0,0.00882058,6
2037,0,86,1,0,0.0,1,83.8,121,35.0,12.01,6.7,0,0.0065204883,6
2038,1,136,1,0,0.45,1,269.8,106,70.5,11.44,10.1,1,0.9969529,9
2039,0,121,1,1,2.86,1,126.3,84,68.6,10.48,10.6,0,0.005536918,5
2040,0,105,1,1,2.62,2,88.1,125,56.2,8.8,9.7,0,0.00079825934,1
2041,0,105,1,1,2.67,2,218.5,61,80.7,9.84,9.9,0,0.00045252632,1
2042,0,51,1,1,3.02,1,236.8,61,93.2,13.17,11.2,0,0.0010045402,2
2043,0,64,1,0,0.26,3,124.1,117,40.6,9.64,6.4,0,0.0011961045,2
2044,0,80,0,1,2.7,0,184.2,132,73.0,8.38,10.0,0,0.0123703955,6
2045,0,56,1,0,0.0,4,222.7,133,62.0,13.85,13.6,0,0.08294261,8
2046,0,120,1,0,0.0,1,149.2,98,42.0,9.68,11.1,0,0.0016307732,3
2047,0,103,1,0,0.0,3,206.5,125,51.0,9.01,12.2,0,0.0013176171,2
2048,0,164,1,1,2.59,3,159.7,102,67.9,8.44,9.6,0,0.0014140832,2
2049,0,116,1,1,1.89,2,204.7,118,71.9,10.47,7.0,0,0.0038821783,5
2050,0,121,1,0,0.32,1,213.2,79,50.2,6.04,7.5,0,0.0007999346,2
2051,0,55,0,0,0.0,1,269.6,121,61.0,8.59,8.2,0,0.016399179,7
2052,0,183,1,0,0.0,2,116.7,92,39.0,10.69,9.7,0,0.004765042,5
2053,0,104,1,0,0.0,0,263.4,101,65.0,11.78,13.0,0,0.07774984,8
2054,0,90,1,0,0.0,1,140.2,97,43.0,10.7,7.1,0,0.0005079919,1
2055,0,82,1,0,0.0,1,197.7,101,45.0,6.38,13.5,0,0.00020637643,0
2056,0,101,1,0,0.31,3,136.2,92,45.1,11.05,13.3,0,0.0028032013,4
2057,0,9,1,1,3.11,2,88.5,87,62.1,8.94,11.5,0,0.0041971668,5
2058,0,97,1,0,0.0,0,215.3,58,58.0,12.12,12.1,0,0.0009480214,2
2059,1,94,1,0,0.28,3,269.2,104,65.8,9.69,8.9,1,0.9551435,9
2060,0,127,1,1,1.97,0,203.8,118,77.7,13.36,7.3,0,0.007210559,6
2061,0,125,1,1,2.78,0,268.4,112,92.8,11.11,10.3,0,0.0044889557,5
2062,0,140,1,0,0.0,1,159.1,104,50.0,13.49,10.3,0,0.072530314,8
2063,0,90,1,0,0.28,2,114.4,122,33.8,6.39,10.1,0,0.0017209764,3
2064,0,67,1,0,0.0,2,138.9,65,42.0,10.45,9.2,0,0.005013169,5
2065,0,113,1,0,0.0,1,186.0,55,52.0,11.87,12.2,0,0.0010285048,2
2066,0,121,1,1,4.08,0,170.4,91,91.8,12.73,15.1,0,0.15887405,8
2067,0,93,1,0,0.0,4,164.5,95,48.0,11.55,9.9,0,0.097148135,8
2068,0,121,1,0,0.0,1,168.6,121,43.0,8.43,12.3,0,0.006682879,6
2069,1,53,1,0,0.31,0,261.2,119,69.1,12.54,9.8,1,0.9918105,9
2070,0,75,1,0,0.0,1,190.5,91,48.0,8.92,13.1,0,0.00097568415,2
2071,0,132,1,0,0.0,2,181.1,121,58.0,15.72,4.2,0,0.009430274,6
2072,0,162,1,0,0.0,3,177.1,131,40.0,5.74,6.5,0,0.01744138,7
2073,0,140,1,0,0.0,1,160.5,114,48.0,12.03,11.3,0,0.0076754894,6
2074,0,91,1,0,0.0,2,134.7,116,48.0,14.77,6.6,0,0.0019548743,3
2075,0,73,1,1,2.38,2,198.2,107,69.8,6.96,8.8,0,0.010449197,6
2076,1,95,0,0,0.0,4,228.9,134,61.0,12.79,10.1,0,0.2916779,8
2077,0,145,1,0,0.0,0,241.7,137,53.0,6.79,13.1,0,0.021212872,7
2078,0,100,1,0,0.0,1,131.1,108,38.0,8.81,4.3,0,0.018469442,7
2079,0,122,1,0,0.0,2,234.1,101,57.0,10.01,13.1,0,0.001880942,3
2080,0,109,1,0,0.0,0,200.1,72,60.0,15.05,11.9,0,0.00535407,5
2081,0,82,1,0,0.0,1,154.0,107,35.0,4.72,10.1,0,0.0020220764,3
2082,0,65,1,1,2.65,0,224.2,106,81.5,9.48,9.8,0,0.002258825,3
2083,0,52,1,0,0.0,3,148.3,83,41.0,9.08,8.3,0,0.00037234614,0
2084,0,136,1,1,2.38,2,174.6,76,68.8,8.83,8.8,0,0.0025336372,4
2085,0,75,1,0,0.0,1,138.5,110,37.0,7.66,11.1,0,0.00043750537,1
2086,0,146,1,0,0.0,1,109.0,69,42.0,13.29,12.6,0,0.00014737035,0
2087,0,105,1,0,0.0,4,162.3,99,46.0,10.63,11.1,0,0.047865137,8
2088,0,48,1,0,0.0,2,210.8,84,52.0,9.48,16.4,0,0.0035624125,4
2089,0,45,1,0,0.0,1,142.4,107,52.0,15.94,11.1,0,0.00061211834,1
2090,0,106,1,1,2.86,2,223.5,104,86.6,11.76,10.6,0,0.0017881963,3
2091,0,33,1,0,0.0,2,182.5,65,51.0,11.61,7.5,0,0.00021587942,0
2092,0,68,1,0,0.0,2,219.6,97,50.0,7.06,10.8,0,0.011348968,6
2093,0,106,1,0,0.0,0,193.6,66,54.0,11.91,12.9,0,0.0003990729,0
2094,0,141,1,0,0.0,0,192.4,111,47.0,7.85,11.0,0,0.002215991,3
2095,0,98,1,0,0.33,0,236.2,122,60.3,9.47,13.3,0,0.0046448475,5
2096,0,94,1,1,4.35,0,233.2,88,93.5,5.67,16.1,0,0.00038516277,0
2097,0,65,1,0,0.0,2,158.8,53,44.0,9.43,9.8,0,0.0027211795,4
2098,0,85,1,0,0.0,1,126.1,112,45.0,13.74,9.8,0,0.004843076,5
2099,1,71,1,0,0.0,3,290.4,108,71.0,12.7,10.1,1,0.9998561,9
2100,0,112,1,1,3.59,0,60.6,113,60.9,8.3,13.3,0,0.00047113354,1
2101,0,110,1,0,0.0,0,148.4,95,42.0,9.69,6.9,0,0.0015052038,3
2102,0,111,1,0,0.0,2,246.5,108,61.0,10.82,12.7,0,0.053114858,8
2103,1,74,1,0,0.32,2,298.1,112,71.2,10.07,9.7,1,0.99639016,9
2104,0,105,1,0,0.0,2,119.3,82,37.0,9.26,10.9,0,0.13099368,8
2105,0,40,1,0,0.28,0,242.5,82,64.8,11.65,9.6,0,0.0072212685,6
2106,1,128,0,1,3.67,0,222.1,89,88.7,8.03,13.6,1,0.9929224,9
2107,1,123,1,0,0.0,2,236.2,135,64.0,13.7,10.1,1,0.9982504,9
2108,0,122,1,0,0.0,0,144.2,87,43.0,10.61,9.5,0,0.0023868359,4
2109,0,114,1,1,3.4,3,154.6,100,81.0,12.08,12.6,0,0.0017106273,3
2110,0,102,1,1,2.75,2,137.4,100,66.5,8.84,10.2,0,0.00046801032,1
2111,0,126,1,0,0.0,0,103.7,93,29.0,6.35,14.4,0,0.001476189,3
2112,1,150,1,0,0.0,4,136.6,112,42.0,10.47,12.2,1,0.99668854,9
2113,1,60,1,0,0.0,2,289.8,101,71.0,12.78,11.7,1,0.99925464,9
2114,0,123,1,0,0.0,3,260.9,85,59.0,8.43,13.3,0,0.033900943,7
2115,1,138,0,0,0.0,0,196.2,129,49.0,8.83,15.2,1,0.99565095,9
2116,0,29,1,0,0.0,1,195.6,71,44.0,6.32,14.2,0,0.00023571494,0
2117,0,111,1,0,0.0,4,222.2,96,52.0,8.13,11.9,0,0.0019309031,3
2118,1,37,0,0,0.0,0,172.9,119,45.0,9.15,9.8,0,0.0068020658,6
2119,1,111,1,0,0.0,0,249.8,109,64.0,12.12,11.6,1,0.9310441,9
2120,0,81,1,0,0.0,1,154.5,84,45.0,10.81,13.7,0,0.0026869068,4
2121,0,46,1,0,0.0,1,90.4,108,39.0,13.81,12.7,0,0.0005399519,1
2122,0,69,1,1,4.43,0,268.8,78,111.3,12.33,16.4,0,0.007811593,6
2123,0,125,1,0,0.0,1,106.1,95,32.0,7.88,8.1,0,0.0037222833,4
2124,0,43,1,0,0.38,3,27.0,117,22.8,8.05,10.7,0,0.000115743394,0
2125,0,127,1,1,1.03,1,140.1,59,53.3,11.17,3.8,0,0.00015655454,0
2126,0,94,1,0,0.0,1,245.0,112,57.0,9.02,9.7,0,0.039220955,8
2127,0,46,1,0,0.0,3,196.7,85,51.0,10.3,11.2,0,0.00057204365,1
2128,0,73,1,1,2.75,2,131.2,98,59.5,5.33,10.2,0,0.00023276049,0
2129,0,146,1,1,2.0,2,149.6,96,66.0,11.99,7.4,0,0.00066437386,1
2130,0,93,1,0,0.24,1,239.8,70,65.4,12.59,10.9,0,0.09992284,8
2131,0,52,1,1,2.97,1,142.1,77,70.7,9.65,11.0,0,0.0023171161,4
2132,0,202,1,0,0.0,3,115.4,137,35.0,8.94,6.0,0,0.004547987,5
2133,0,129,1,1,2.78,2,193.0,99,79.8,11.24,10.3,0,0.0022505608,3
2134,0,94,1,0,0.0,1,206.1,49,55.0,11.23,13.0,0,0.00021372587,0
2135,0,100,1,0,0.21,0,160.3,138,49.1,11.07,11.2,0,0.0032543824,4
2136,0,43,1,0,0.0,1,199.9,108,59.0,14.42,11.3,0,0.0015973229,3
2137,0,130,1,0,0.28,0,213.1,105,56.8,10.31,8.9,0,0.0039900225,5
2138,0,124,1,0,0.0,3,178.3,102,51.0,11.75,10.9,0,0.005486555,5
2139,1,92,0,0,0.0,3,252.3,120,61.0,10.35,12.0,1,0.9253436,9
2140,0,48,1,0,0.0,4,197.7,64,46.0,6.84,13.2,0,0.08349348,8
2141,0,98,1,1,1.78,2,111.1,105,55.8,10.9,6.6,0,0.0027005186,4
2142,1,100,1,0,0.0,1,96.5,86,35.0,10.51,12.5,1,0.8546606,8
2143,0,79,1,0,0.31,3,156.9,109,41.1,6.11,11.3,0,0.00026999967,0
2144,0,164,1,0,0.0,1,123.3,78,36.0,8.5,12.7,0,0.0061227437,5
2145,0,105,1,0,0.33,1,193.7,108,52.3,9.16,10.8,0,0.009646418,6
2146,0,89,0,0,0.0,0,206.9,134,50.0,8.39,10.9,0,0.02710706,7
2147,1,126,1,0,0.0,3,249.8,96,65.0,13.1,12.7,0,0.18668382,8
2148,0,96,1,0,0.3,1,144.0,102,47.0,11.24,10.0,0,0.0038691375,5
2149,0,120,1,1,3.13,0,299.5,83,96.3,8.17,11.6,0,0.0033384154,4
2150,1,212,1,0,0.23,2,226.0,127,67.3,15.23,12.6,1,0.9880558,9
2151,0,72,1,0,0.0,2,137.6,106,36.0,7.18,9.6,0,0.00066318864,1
2152,0,155,0,1,3.0,1,211.7,121,78.0,6.96,11.1,0,0.03947076,8
2153,0,89,1,0,0.38,2,89.7,80,34.8,8.99,9.5,0,0.005684745,5
2154,0,126,0,0,0.0,2,197.6,126,55.0,12.33,12.5,0,0.17114753,8
2155,1,172,1,0,0.0,2,270.0,102,68.0,12.83,12.0,1,0.99496484,9
2156,0,75,1,0,0.0,3,224.7,116,55.0,9.6,11.3,0,0.0070448136,6
2157,0,143,1,0,0.0,2,194.3,99,44.0,6.18,10.2,0,0.0033400818,4
2158,1,166,0,0,0.0,0,47.7,89,31.0,13.22,13.2,1,0.9705275,9
2159,0,132,1,0,0.0,1,190.1,105,48.0,9.11,13.0,0,0.004459046,5
2160,1,94,0,0,0.0,1,89.5,94,45.0,17.0,7.9,1,0.9381906,9
2161,0,99,1,0,0.0,0,182.6,83,45.0,7.73,12.1,0,0.0005843914,1
2162,0,136,1,1,1.86,1,205.5,86,79.6,14.93,6.9,0,0.0024272697,4
2163,0,119,1,0,0.0,1,231.5,82,63.0,13.35,7.4,0,0.01767574,7
2164,1,115,0,0,0.0,3,251.3,69,65.0,12.63,9.9,1,0.99128646,9
2165,0,160,1,0,0.0,2,171.2,103,50.0,12.18,13.0,0,0.004120838,5
2166,0,166,1,0,0.26,2,197.9,89,57.6,12.55,11.2,0,0.009430804,6
2167,0,120,1,0,0.0,1,134.8,94,41.0,10.21,6.7,0,0.0014500762,3
2168,0,173,1,0,0.0,1,191.4,114,47.0,8.43,10.3,0,0.032341648,7
2169,0,156,1,0,0.0,0,174.5,65,47.0,9.87,10.6,0,0.013357405,6
2170,0,70,1,0,0.31,0,177.4,125,53.1,11.31,10.9,0,0.0019825452,3
2171,0,41,1,0,0.31,1,182.1,89,52.1,10.58,6.8,0,9.239293e-05,0
2172,0,132,1,0,0.0,0,222.4,85,52.0,8.27,11.2,0,0.0019998518,3
2173,1,47,0,0,0.0,0,47.8,120,24.0,8.95,13.3,1,0.9439121,9
2174,0,160,1,0,0.28,1,121.8,97,31.8,4.47,10.3,0,0.001176325,2
2175,0,180,1,0,0.0,3,143.5,121,41.0,9.47,8.8,0,0.0016762553,3
2176,0,93,1,0,0.0,2,164.9,68,46.0,10.52,7.8,0,0.0053344946,5
2177,0,109,1,0,0.36,2,193.6,58,49.6,7.44,13.1,0,0.00014717403,0
2178,0,80,1,0,0.0,0,101.1,121,40.0,13.16,7.3,0,0.0005826989,1
2179,0,54,1,1,3.13,2,92.3,88,64.3,9.66,11.6,0,0.00526608,5
2180,0,121,1,0,0.0,2,168.9,128,40.0,6.2,2.9,0,0.009112625,6
2181,0,157,1,1,4.05,1,219.2,102,95.5,10.3,15.0,0,0.0017431322,3
2182,0,170,1,1,3.51,0,178.1,130,86.1,12.14,13.0,0,0.0054686135,5
2183,0,138,1,0,0.0,3,146.5,101,50.0,14.23,14.0,0,0.003743697,4
2184,0,92,1,1,3.19,1,172.3,116,83.9,13.31,11.8,0,0.005536855,5
2185,0,126,1,0,0.0,1,190.9,143,46.0,7.49,13.0,0,0.001763072,3
2186,1,41,1,0,0.0,3,232.1,74,68.0,16.36,10.9,1,0.94287723,9
2187,1,167,1,0,0.0,4,169.2,124,44.0,8.67,12.4,1,0.97135913,9
2188,0,91,1,0,0.0,2,123.8,107,49.0,15.95,7.3,0,0.0055562896,5
2189,0,127,1,0,0.26,3,96.0,117,34.6,8.85,9.7,0,0.006193228,5
2190,0,88,1,1,2.94,1,93.4,106,67.4,12.6,10.9,0,0.0030824787,4
2191,0,113,1,0,0.0,1,90.6,130,30.0,8.53,5.4,0,0.0022674343,3
2192,0,78,1,0,0.0,2,152.9,81,48.0,12.83,5.3,0,0.0018604074,3
2193,0,123,1,0,0.26,2,257.9,92,64.6,10.58,9.4,0,0.035658836,7
2194,0,136,0,1,2.43,2,85.2,98,59.3,11.52,9.0,0,0.022087697,7
2195,0,68,1,1,1.65,1,160.0,72,59.5,9.23,6.1,0,0.00016129568,0
2196,0,132,1,1,3.11,0,182.9,54,87.1,14.62,11.5,0,0.0018662616,3
2197,0,133,1,0,0.0,2,216.2,67,56.0,11.11,3.1,0,0.00021820252,0
2198,0,127,1,0,0.0,0,261.7,105,60.0,9.09,3.3,0,0.020767106,7
2199,0,110,1,0,0.0,2,241.2,105,56.0,8.72,8.5,0,0.006163872,5
2200,0,121,1,0,0.0,1,177.2,142,41.0,6.18,8.4,0,0.0015330265,3
2201,0,116,1,0,0.0,2,89.5,128,31.0,9.04,14.0,0,0.009032593,6
2202,0,112,0,1,2.81,1,200.3,72,79.1,9.89,10.4,0,0.005293723,5
2203,1,97,0,0,0.0,4,145.0,103,50.0,14.72,11.0,1,0.9802305,9
2204,0,43,1,0,0.26,2,159.5,99,40.6,5.99,6.8,0,0.00015138913,0
2205,0,110,1,0,0.0,3,151.8,106,38.0,6.9,11.2,0,0.0014170753,2
2206,0,67,1,0,0.0,1,176.2,120,51.0,11.8,10.6,0,0.0035500336,4
2207,0,166,1,0,0.23,0,152.1,95,39.3,6.05,9.8,0,0.0011262831,2
2208,0,129,1,0,0.0,1,161.3,122,47.0,11.03,9.6,0,0.011666611,6
2209,0,103,0,0,0.0,3,171.7,78,42.0,7.23,6.8,0,0.13582836,8
2210,1,71,1,0,0.0,0,278.9,110,64.0,9.51,11.7,1,0.9918249,9
2211,0,112,1,1,3.0,4,213.0,121,86.0,11.31,11.1,0,0.0031626865,4
2212,0,8,1,1,1.3,1,242.9,67,69.0,8.55,4.8,0,0.00548151,5
2213,1,98,1,0,0.2,0,217.2,121,65.0,15.17,12.4,1,0.86773133,8
2214,0,90,1,0,0.0,1,175.9,111,55.0,14.26,13.0,0,0.0011269115,2
2215,1,13,1,0,0.0,0,303.2,133,67.0,8.53,11.5,1,0.9601186,9
2216,0,58,1,0,0.0,2,238.9,107,57.0,9.36,11.8,0,0.0044096005,5
2217,0,137,1,1,3.08,2,189.6,42,78.8,8.95,11.4,0,0.0017181598,3
2218,1,116,1,0,0.33,5,133.3,94,47.3,12.39,11.3,1,0.9471177,9
2219,0,94,1,1,2.67,3,92.7,107,53.7,6.39,9.9,0,0.0008465806,2
2220,0,87,1,0,0.0,3,177.2,72,52.0,12.45,8.6,0,0.005157423,5
2221,0,120,1,0,0.0,2,184.5,103,50.0,10.45,10.2,0,0.03408309,7
2222,0,97,1,1,3.27,0,176.1,109,76.7,7.97,12.1,0,0.0010000789,2
2223,0,134,1,0,0.35,6,204.7,108,50.5,7.16,11.0,0,0.012551065,6
2224,0,68,1,0,0.0,2,143.6,80,36.0,6.72,15.5,0,0.003845471,5
2225,0,93,1,0,0.0,1,179.3,93,47.0,9.44,12.1,0,0.02616954,7
2226,0,120,1,0,0.0,1,137.3,100,42.0,10.61,10.5,0,0.008139024,6
2227,0,41,1,0,0.0,2,237.8,92,60.0,11.18,10.2,0,0.014064262,7
2228,0,80,1,0,0.24,2,203.7,92,56.4,10.82,7.6,0,0.0015028979,3
2229,0,83,1,1,4.75,2,191.3,95,101.5,12.54,17.6,0,0.0066951495,6
2230,0,109,0,0,0.25,2,209.1,141,55.5,10.25,7.8,0,0.0018143575,3
2231,0,66,1,1,1.92,3,88.8,104,44.2,5.48,7.1,0,0.0011512456,2
2232,0,104,1,0,0.0,0,97.2,88,30.0,7.78,12.4,0,0.0015443624,3
2233,0,89,1,0,0.0,1,137.9,96,40.0,9.63,11.0,0,0.0011302878,2
2234,0,127,1,0,0.32,2,224.3,112,57.2,9.29,10.0,0,0.0066701476,6
2235,0,117,1,1,2.62,1,207.6,65,75.2,7.64,9.7,0,0.0002612008,0
2236,0,128,1,0,0.0,2,268.1,95,56.0,6.03,14.4,0,0.07558281,8
2237,1,88,1,0,0.0,4,166.7,61,44.0,8.97,6.8,1,0.9709457,9
2238,1,61,1,0,0.0,1,267.1,104,61.0,9.02,17.3,1,0.9529778,9
2239,0,22,1,0,0.0,2,181.8,108,48.0,9.93,9.3,0,0.0020479797,3
2240,0,78,1,0,0.0,0,147.1,80,42.0,9.99,13.7,0,0.0007238828,1
2241,0,56,1,1,1.32,1,37.7,115,32.2,7.21,4.9,0,0.0001484194,0
2242,0,192,1,0,0.34,2,185.0,88,54.4,11.25,11.4,0,0.0008622618,2
2243,0,70,1,0,0.3,2,156.4,108,45.0,8.55,8.6,0,0.0005989921,1
2244,0,148,1,0,0.0,1,239.3,84,58.0,9.79,10.9,0,0.01576839,7
2245,0,65,1,1,2.38,2,215.5,129,74.8,8.1,8.8,0,0.0020202827,3
2246,0,119,1,0,0.0,1,134.9,70,41.0,10.58,11.3,0,0.002044706,3
2247,0,80,1,0,0.0,0,194.8,116,51.0,10.5,12.8,0,0.001110825,2
2248,0,152,1,1,3.59,5,239.1,105,94.9,10.46,13.3,0,0.010382659,6
2249,0,113,1,0,0.0,3,92.6,85,31.0,8.88,14.4,0,0.006829985,6
2250,0,75,1,0,0.26,1,209.4,133,56.6,10.58,7.2,0,0.0024739702,4
2251,0,80,1,0,0.0,1,197.6,83,48.0,8.23,6.4,0,0.0014957706,3
2252,0,148,1,0,0.0,1,17.6,121,17.0,8.09,10.6,0,0.00088400854,2
2253,0,63,0,0,0.0,1,62.9,112,28.0,10.15,8.9,0,0.008455592,6
2254,0,97,1,1,1.81,1,202.3,97,59.1,3.46,6.7,0,0.0024120295,4
2255,0,166,1,0,0.0,0,136.1,116,39.0,9.07,11.3,0,0.004223939,5
2256,0,94,1,0,0.0,1,207.0,109,50.0,8.37,2.6,0,0.0020037224,3
2257,0,85,1,1,3.65,1,207.9,95,92.5,11.68,13.5,0,0.00024324167,0
2258,1,80,0,0,0.0,1,276.5,122,64.0,9.78,7.2,1,0.9625107,9
2259,0,210,1,1,2.73,3,313.8,87,93.3,7.39,10.1,0,0.0072501227,6
2260,0,88,0,1,3.51,1,288.5,114,102.1,10.17,13.0,1,0.8859251,8
2261,0,100,1,0,0.33,4,210.9,85,67.3,16.47,9.4,0,0.020903686,7
2262,0,154,1,1,3.94,1,64.9,76,66.4,9.21,14.6,0,0.0042398595,5
2263,0,32,1,1,2.43,1,243.5,137,86.3,11.84,9.0,0,0.002200846,3
2264,0,18,1,0,0.27,3,197.0,97,53.7,10.19,8.7,0,0.00021355234,0
2265,0,126,1,1,2.35,0,278.0,88,92.5,12.66,8.7,0,0.01578365,7
2266,0,144,1,1,2.7,1,219.9,102,84.0,11.11,10.0,0,0.0004486899,1
2267,1,29,1,0,0.0,2,313.2,103,72.0,10.82,12.8,1,0.9897939,9
2268,0,86,1,1,3.05,0,145.7,88,72.5,9.55,11.3,0,0.0001701157,0
2269,0,138,1,1,2.21,0,75.8,102,50.1,8.68,8.2,0,0.000919991,2
2270,0,146,1,0,0.0,3,195.9,86,53.0,11.43,12.2,0,0.001674165,3
2271,0,175,1,0,0.0,1,132.0,95,43.0,11.56,8.7,0,0.0068738717,6
2272,0,74,1,0,0.0,2,124.0,102,44.0,13.11,11.7,0,0.00083760853,2
2273,0,48,1,0,0.0,2,171.9,98,43.0,7.95,7.6,0,7.7624e-05,0
2274,0,74,1,1,2.67,4,249.4,70,87.7,10.48,9.9,0,0.018226175,7
2275,0,105,0,0,0.0,0,228.4,100,52.0,7.26,7.7,0,0.051099658,8
2276,0,157,1,0,0.39,3,168.6,71,50.9,10.26,5.9,0,0.00042972164,0
2277,0,217,1,0,0.29,0,123.7,138,45.9,12.43,13.3,0,0.008823878,6
2278,0,68,1,0,0.28,1,178.7,61,54.8,12.62,8.4,0,0.002682095,4
2279,0,80,1,0,0.0,1,113.2,86,36.0,9.28,9.5,0,0.031334814,7
2280,0,38,1,1,3.62,2,142.4,106,87.2,15.69,13.4,0,0.0020696465,3
